AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle;source_file;roadSurface_original
0,699996948;17,10000038;5,969999907;38,52213469;-1,799999237;0,8642;3,529411793;79,0;104,0;1043,5;9,770000458;37,0;-0,9145;12,25500298;0;;;;SmoothCondition
0,299995422;17,10000038;6,104999914;40,44760096;0,0;0,9519;9,411765099;79,0;103,0;804,5;5,579999924;37,0;-1,0181;12,28830433;0;;;;SmoothCondition
2,099998474;14,39999962;6,194999907;41,46353308;-2,700000763;1,1106;28,23529434;79,0;102,0;746,0;4,690000057;37,0;-1,1399;12,33098602;0;;;;SmoothCondition
2,700004578;8,099999428;6,179999898;41,39145677;-6,300000191;1,2537;29,01960754;79,0;102,0;752,5;4,690000057;37,0;-1,216;12,33098602;0;;;;SmoothCondition
2,299995422;0,0;6,074999903;42,02732963;-8,099999428;1,2707;30,98039246;79,0;102,0;751,5;4,489999771;38,0;-1,2354;12,41385174;0;;;;SmoothCondition
1,599998474;0,0;6,059999903;42,19871098;0,0;1,25;29,01960754;79,0;102,0;751,0;4,159999847;38,0;-1,2348;12,41385174;0;;;;SmoothCondition
1,199996948;0,0;6,059999903;42,19871098;0,0;1,2611;29,41176605;79,0;102,0;753,5;4,079999924;38,0;-1,2617;12,41385174;0;;;;SmoothCondition
0,800003052;0,0;6,059999903;42,19871098;0,0;1,296;29,41176605;79,0;102,0;753,5;4,21999979;38,0;-1,3302;12,41385174;0;;;;SmoothCondition
0,900001526;0,0;6,059999903;42,19871098;0,0;1,328;28,62745094;79,0;102,0;751,5;4,190000057;38,0;-1,4103;12,41385174;0;;;;SmoothCondition
1,0;0,0;6,059999903;42,19871098;0,0;1,3857;28,62745094;79,0;102,0;751,0;4,239999771;38,0;-1,465;12,41385174;0;;;;SmoothCondition
1,300003052;0,0;6,059999903;42,19871098;0,0;1,4065;28,62745094;79,0;102,0;751,5;4,300000191;38,0;-1,5372;12,41385174;0;;;;SmoothCondition
-0,599998474;0,0;6,059999903;42,19871098;0,0;1,4543;28,23529434;79,0;102,0;750,5;4,300000191;39,0;-1,5872;12,41385174;0;;;;SmoothCondition
-0,5;0,0;6,059999903;42,19871098;0,0;1,5257;61,56863022;79,0;102,0;678,5;3,49000001;39,0;-1,6239;12,41385174;0;;;;SmoothCondition
-1,0;0,0;6,059999903;42,19871098;0,0;1,5015;68,62744904;79,0;102,0;722,5;4,880000114;39,0;-1,5324;12,47753525;0;;;;SmoothCondition
-1,0;5,399999619;6,149999897;41,57542287;5,399999619;1,3968;68,62744904;79,0;102,0;741,0;5,829999924;39,0;-1,4277;12,52727222;0;;;;SmoothCondition
-1,299995422;9,899999619;6,284999891;41,47451606;4,5;1,3875;81,17647552;79,0;102,0;1148,5;9,800000191;38,0;-1,4313;12,57792091;0;;;;SmoothCondition
-0,900001526;11,69999981;6,434999891;41,73078722;1,800000191;1,4541;35,29411697;79,0;102,0;1389,5;9,470000267;37,0;-1,5235;12,62571526;0;;;;SmoothCondition
-1,599998474;11,69999981;6,629999888;41,46010079;0,0;1,5142;25,88235283;79,0;102,0;1379,0;8,829999924;37,0;-1,5837;12,68854141;0;;;;SmoothCondition
-1,099998474;11,69999981;6,824999885;41,11207538;0,0;1,6041;27,84313774;79,0;102,0;1339,5;8,43999958;37,0;-1,6112;12,75485039;0;;;;SmoothCondition
-1,099998474;10,79999924;7,004999872;40,55743126;-0,900000572;1,6725;13,33333397;79,0;102,0;1268,5;14,40999985;37,0;-1,5819;12,83687973;0;;;;SmoothCondition
-0,5;9,899999619;7,169999866;39,84010076;-0,899999619;1,6467;30,58823586;79,0;103,0;1184,0;9,220000267;37,0;-1,5094;12,90263176;0;;;;SmoothCondition
-0,300003052;10,79999924;7,349999853;39,15915157;0,899999619;1,6233;48,62745285;79,0;102,0;1425,0;11,48999977;37,0;-1,3972;12,97314835;0;;;;SmoothCondition
-0,799995422;10,79999924;7,499999841;38,81593118;0,0;1,4889;50,58823776;79,0;103,0;1720,5;15,72000027;37,0;-1,2675;13,05216503;0;;;;SmoothCondition
-0,900001526;10,79999924;7,649999829;38,42694808;0,0;1,3765;0,0;79,0;105,0;937,5;6,940000057;37,0;-1,173;13,10398006;0;;;;SmoothCondition
0,099998474;12,59999943;7,799999821;38,54135481;1,800000191;1,4053;3,529411793;79,0;102,0;856,0;9,989999771;37,0;-1,1597;13,17661762;0;;;;SmoothCondition
-0,099998474;12,59999943;7,934999812;38,72875307;0,0;1,3665;45,88235474;79,0;102,0;893,0;9,989999771;37,0;-1,0744;13,17661762;0;;;;SmoothCondition
0,099998474;12,59999943;8,009999812;39,09142251;0,0;1,3193;75,6862793;79,0;103,0;1074,0;8,609999657;37,0;-0,9852;13,21707153;0;;;;SmoothCondition
0,099998474;13,5;8,039999815;39,37057508;0,900000572;1,24;66,66666412;79,0;103,0;1229,5;9,770000458;37,0;-0,9678;13,26373768;0;;;;SmoothCondition
-0,599998474;20,69999886;8,174999805;41,71614253;7,199998856;1,2628;61,56863022;79,0;103,0;1350,5;10,57999992;37,0;-0,9676;13,31148148;0;;;;SmoothCondition
-0,100006104;22,5;8,324999805;44,69071886;1,800001144;1,1718;12,15686321;79,0;104,0;1350,5;11,73999977;37,0;-0,7348;13,34754086;0;;;;SmoothCondition
-0,199996948;21,59999847;8,45999978;47,20515044;-0,900001526;1,2563;24,70588303;79,0;104,0;1343,0;15,48999977;36,0;-0,8107;13,40373993;0;;;;SmoothCondition
0,199996948;18,0;8,53499978;48,31146403;-3,599998474;1,3699;28,62745094;79,0;102,0;746,0;5,690000057;37,0;-0,935;13,41861057;0;;;;SmoothCondition
-0,099998474;12,59999943;8,51999977;48,17348937;-5,400000572;1,3972;28,62745094;79,0;102,0;750,5;4,739999771;37,0;-0,976;13,44928551;0;;;;SmoothCondition
-0,400001526;11,69999981;8,489999767;47,92362493;-0,899999619;1,4774;29,01960754;79,0;102,0;746,0;4,300000191;38,0;-1,082;13,48101425;0;;;;SmoothCondition
-0,099998474;11,69999981;8,459999764;47,67192998;0,0;1,6045;64,31372833;79,0;102,0;758,5;4,050000191;38,0;-1,2367;13,50895691;0;;;;SmoothCondition
-0,900001526;10,79999924;8,414999751;47,33214176;-0,900000572;1,5962;46,27450943;79,0;102,0;777,0;4,579999924;38,0;-1,2542;13,5340414;0;;;;SmoothCondition
-1,900001526;12,59999943;8,399999742;47,19050608;1,800000191;1,4809;71,76470947;79,0;102,0;820,0;5,940000057;38,0;-1,1325;13,56725788;0;;;;SmoothCondition
-0,600006104;15,29999924;8,429999729;47,55569235;2,699999809;1,4582;71,76470947;79,0;102,0;941,0;7,360000134;38,0;-1,0449;13,60104465;0;;;;SmoothCondition
-0,899993896;15,29999924;8,474999726;48,0588533;0,0;1,4162;60,7843132;79,0;102,0;1059,5;7,96999979;38,0;-1,0236;13,63127518;0;;;;SmoothCondition
-0,900001526;16,19999886;8,744999707;47,77878536;0,899999619;1,3588;37,64706039;79,0;102,0;1153,0;7,71999979;37,0;-1,0295;13,65604877;0;;;;SmoothCondition
-0,5;18,0;9,044999707;47,84285334;1,800001144;1,3857;0,0;79,0;102,0;1094,5;12,82999992;37,0;-1,058;13,71151352;0;;;;SmoothCondition
-0,099998474;18,0;9,344999707;47,72387047;0,0;1,2863;70,19608307;79,0;103,0;1126,0;8,609999657;37,0;-1,1201;13,74330902;0;;;;SmoothCondition
-0,099998474;18,89999962;9,6599997;47,69023494;0,899999619;1,2544;25,88235283;79,0;102,0;1176,0;8,329999924;37,0;-1,1063;13,77522087;0;;;;SmoothCondition
-0,200004578;18,89999962;9,974999694;47,45478587;0,0;1,2343;20,0;79,0;102,0;1165,5;13,77000046;36,0;-1,1332;13,8316412;1;;;;UnevenCondition
0,199996948;17,10000038;10,2599997;46,54616749;-1,799999237;1,1848;1,568627477;79,0;104,0;1093,5;12,80000019;36,0;-1,1391;13,8880825;1;;;;UnevenCondition
1,400001526;17,10000038;10,54499971;45,47234571;0,0;1,246;6,274509907;79,0;104,0;1009,0;8,470000267;36,0;-1,2793;13,93747425;1;;;;UnevenCondition
0,300003052;17,10000038;10,82999971;44,23332054;0,0;1,2662;10,58823586;79,0;103,0;962,5;6,380000114;36,0;-1,3889;13,97246742;1;;;;UnevenCondition
0,599998474;15,29999924;11,0849997;42,51790533;-1,800001144;1,3689;43,52941132;79,0;102,0;965,5;6,380000114;37,0;-1,4416;13,97246742;1;;;;UnevenCondition
0,5;16,19999886;11,32499968;41,44156629;0,899999619;1,3815;33,72549057;79,0;102,0;972,0;6,300000191;37,0;-1,4501;14,00978374;1;;;;UnevenCondition
0,200004578;16,19999886;11,54999967;40,5320323;0,0;1,423;30,19607925;79,0;103,0;951,0;10,65999985;37,0;-1,6537;14,09027004;1;;;;UnevenCondition
0,599998474;16,19999886;11,74499965;40,01743056;0,0;1,2714;54,11764908;79,0;103,0;1106,5;8,989999771;37,0;-1,5614;14,15804005;1;;;;UnevenCondition
0,0;16,19999886;11,92499963;39,63851518;0,0;1,133;73,72549438;79,0;103,0;1251,0;9,68999958;37,0;-1,3805;14,20063305;1;;;;UnevenCondition
-0,400001526;16,19999886;12,04499962;39,78861681;0,0;1,2053;59,2156868;79,0;104,0;1251,0;12,32999992;37,0;-1,3465;14,24767208;1;;;;UnevenCondition
-0,299995422;22,5;12,22499962;41,60631186;6,300001144;1,3045;49,01960754;79,0;103,0;1426,5;12,43999958;37,0;-1,2922;14,31828213;1;;;;UnevenCondition
-0,099998474;25,19999886;12,43499961;44,41248102;2,699998856;1,3852;17,64705849;79,0;103,0;1540,0;13,18999958;37,0;-1,2553;14,38982487;1;;;;UnevenCondition
-0,099998474;24,29999924;12,6149996;46,74637917;-0,899999619;1,305;58,03921509;79,0;105,0;1540,0;18,04999924;36,0;-1,2106;14,47875404;1;;;;UnevenCondition
-1,099998474;23,39999962;12,7649996;48,64095545;-0,899999619;1,3588;50,58823776;79,0;106,0;1580,0;15,22000027;37,0;-1,3132;14,56541634;1;;;;UnevenCondition
-1,5;27,0;12,9749996;51,98529462;3,600000381;1,5053;3,137254953;79,0;105,0;1693,0;16,52000046;37,0;-1,4453;14,64979839;1;;;;UnevenCondition
-2,600006104;27,89999962;13,18499961;55,6243455;0,899999619;1,626;3,137254953;79,0;107,0;1634,0;19,71999931;37,0;-1,5456;14,74943638;1;;;;UnevenCondition
-3,199996948;27,89999962;13,33499961;58,71790483;0,0;1,6703;0,0;79,0;108,0;1508,0;17,61000061;37,0;-1,6316;14,85504246;1;;;;UnevenCondition
0,800003052;3,599999905;11,21999953;129,475515;0,900000095;1,3714;9,019607544;78,0;102,0;1032,5;6,46999979;37,0;-1,5228;9,605626106;0;;;;SmoothCondition
0,099998474;7,199999809;11,21999953;129,475515;3,599999905;1,2824;24,70588303;78,0;102,0;913,5;5,630000114;37,0;-1,4505;9,633598328;0;;;;SmoothCondition
0,099998474;7,199999809;11,15999954;129,7427692;0,0;1,1701;29,01960754;78,0;102,0;785,0;4,440000057;38,0;-1,3495;9,659953117;0;;;;SmoothCondition
-1,300003052;6,299999714;11,03999953;130,0356505;-0,900000095;1,2953;30,19607925;78,0;102,0;862,0;4,940000057;38,0;-1,4384;9,70056057;0;;;;SmoothCondition
-1,5;5,399999619;10,91999954;130,5189047;-0,900000095;1,3054;29,41176605;78,0;102,0;743,0;4,329999924;38,0;-1,4558;9,70056057;0;;;;SmoothCondition
-1,599998474;0,0;10,66499955;132,1487436;-5,399999619;1,29;29,01960754;78,0;102,0;757,0;4,159999847;38,0;-1,4498;9,70056057;0;;;;SmoothCondition
-1,699996948;0,0;10,31999957;132,2487352;0,0;1,362;29,01960754;78,0;102,0;751,0;4,21999979;38,0;-1,4915;9,70056057;0;;;;SmoothCondition
-1,599998474;0,0;9,974999587;132,1066421;0,0;1,3778;29,01960754;78,0;102,0;753,0;4,239999771;38,0;-1,494;9,70056057;0;;;;SmoothCondition
-2,0;0,0;9,584999593;130,5836589;0,0;1,4833;29,41176605;78,0;102,0;752,0;4,269999981;38,0;-1,5342;9,70056057;0;;;;SmoothCondition
-1,300003052;0,0;9,119999599;126,2355147;0,0;1,4195;29,01960754;78,0;102,0;751,0;4,269999981;38,0;-1,4757;9,70056057;0;;;;SmoothCondition
-0,400001526;0,0;8,609999625;119,5605662;0,0;1,3642;29,80392265;78,0;102,0;750,0;4,21999979;38,0;-1,412;9,70056057;0;;;;SmoothCondition
0,0;0,0;8,09999965;112,3566009;0,0;1,3335;29,41176605;78,0;102,0;750,5;4,269999981;38,0;-1,3834;9,70056057;0;;;;SmoothCondition
0,200004578;0,0;7,589999676;104,6236187;0,0;1,3533;29,80392265;78,0;102,0;755,0;4,239999771;38,0;-1,4034;9,70056057;0;;;;SmoothCondition
0,400001526;0,0;7,079999701;96,36161955;0,0;1,3026;29,41176605;78,0;102,0;753,5;4,21999979;38,0;-1,3966;9,70056057;0;;;;SmoothCondition
0,699996948;0,0;6,569999727;87,57060353;0,0;1,3406;29,80392265;78,0;102,0;753,5;4,329999924;38,0;-1,4022;9,70056057;0;;;;SmoothCondition
0,5;0,0;6,059999752;78,25057062;0,0;1,321;29,01960754;78,0;102,0;752,0;4,269999981;38,0;-1,3944;9,70056057;0;;;;SmoothCondition
0,400001526;0,0;5,564999771;69,15180012;0,0;1,4417;29,01960754;78,0;102,0;752,5;4,239999771;38,0;-1,5291;9,70056057;0;;;;SmoothCondition
0,5;0,0;5,06999979;59,55467373;0,0;1,512;29,01960754;78,0;102,0;751,5;4,190000057;39,0;-1,6242;9,70056057;0;;;;SmoothCondition
0,400001526;0,0;4,574999809;49,45919144;0,0;1,5025;29,01960754;78,0;102,0;751,5;4,239999771;39,0;-1,5927;9,70056057;0;;;;SmoothCondition
-0,299995422;0,0;4,109999816;40,37277631;0,0;1,4329;46,27450943;78,0;102,0;750,5;4,300000191;39,0;-1,4683;9,70056057;0;;;;SmoothCondition
-0,099998474;0,0;3,644999822;30,84658154;0,0;1,409;45,88235474;78,0;102,0;717,0;4,329999924;39,0;-1,4545;9,70056057;0;;;;SmoothCondition
0,0;0,0;3,209999847;22,33311646;0,0;1,3384;45,88235474;78,0;102,0;686,0;4,630000114;39,0;-1,4123;9,740404129;0;;;;SmoothCondition
0,099998474;1,799999952;2,819999866;14,01620196;1,799999952;1,2046;67,45098114;78,0;102,0;724,5;5,380000114;39,0;-1,2817;9,784340858;0;;;;SmoothCondition
0,0;3,599999905;2,609999883;10,94735497;1,799999952;1,1092;79,60784149;78,0;102,0;1033,0;10,27000046;38,0;-1,1943;9,832330704;0;;;;SmoothCondition
-0,400001526;5,399999619;2,51999989;9,93416868;1,799999714;1,1243;57,64706039;78,0;103,0;1515,5;13,68999958;37,0;-1,1978;9,874141693;0;;;;SmoothCondition
0,5;12,59999943;2,59499989;11,12285505;7,199999809;1,1494;0,0;78,0;105,0;1076,5;9,739999771;37,0;-1,1921;9,91417408;0;;;;SmoothCondition
0,900001526;12,59999943;2,65499988;12,12048199;0,0;1,1709;25,49019623;78,0;103,0;768,5;4,989999771;37,0;-1,2423;9,932411194;0;;;;SmoothCondition
0,900001526;13,5;2,74499989;13,60319398;0,900000572;1,1693;29,41176605;78,0;102,0;751,5;4,489999771;38,0;-1,2479;9,942176819;0;;;;SmoothCondition
0,799995422;12,59999943;2,87999988;15,17857518;-0,900000572;1,1747;29,41176605;78,0;102,0;752,0;4,269999981;38,0;-1,2696;9,954413414;0;;;;SmoothCondition
1,199996948;12,59999943;3,044999874;16,75166825;0,0;1,215;30,98039246;78,0;102,0;750,0;4,239999771;38,0;-1,2658;9,968490601;0;;;;SmoothCondition
0,900001526;11,69999981;3,194999874;17,99641399;-0,899999619;1,2019;29,80392265;78,0;102,0;754,5;4,130000114;38,0;-1,2643;9,982657433;0;;;;SmoothCondition
0,599998474;9,899999619;3,344999868;18,64624445;-1,800000191;1,2279;29,41176605;78,0;102,0;751,5;4,21999979;38,0;-1,2936;9,998521805;0;;;;SmoothCondition
0,700004578;9,0;3,449999871;19,16999871;-0,899999619;1,2102;29,41176605;79,0;102,0;755,0;4,21999979;38,0;-1,2804;9,998521805;0;;;;SmoothCondition
1,400001526;9,0;3,554999874;19,67132925;0,0;1,1619;67,05882263;79,0;102,0;630,5;4,190000057;39,0;-1,1698;10,01419258;0;;;;SmoothCondition
0,299995422;9,0;3,674999875;20,10699029;0,0;1,0649;69,41176605;79,0;102,0;759,0;4,829999924;39,0;-1,056;10,02843571;0;;;;SmoothCondition
-0,300003052;9,899999619;3,809999869;20,68565973;0,899999619;1,0915;35,29411697;79,0;102,0;839,0;5,71999979;39,0;-1,0063;10,04220772;0;;;;SmoothCondition
-0,300003052;10,79999924;3,94499986;21,47437992;0,899999619;1,093;11,37254906;79,0;102,0;839,0;5,409999847;38,0;-1,0586;10,05328941;0;;;;SmoothCondition
-1,099998474;12,59999943;4,109999853;22,69006624;1,800000191;1,0515;74,11764526;79,0;102,0;815,0;5,190000057;38,0;-0,9702;10,07391548;0;;;;SmoothCondition
-1,199996948;13,5;4,274999855;24,15241374;0,900000572;0,9447;84,31372833;79,0;102,0;896,5;10,80000019;38,0;-0,9426;10,10565758;0;;;;SmoothCondition
-1,300003052;14,39999962;4,45499985;25,84929502;0,899999619;0,9844;36,47058868;79,0;106,0;1174,5;12,30000019;38,0;-0,9877;10,14136982;0;;;;SmoothCondition
-1,300003052;16,19999886;4,649999831;28,14864209;1,799999237;1,0387;0,0;79,0;104,0;1334,0;14,47000027;37,0;-1,0061;10,17739677;0;;;;SmoothCondition
-1,700004578;20,69999886;4,904999818;32,43912462;4,5;1,175;0,0;79,0;105,0;1278,5;15,18999958;37,0;-1,0646;10,20613956;0;;;;SmoothCondition
-2,099998474;19,79999924;5,039999809;35,39837009;-0,899999619;1,1672;0,0;79,0;105,0;1192,5;11,72000027;37,0;-1,1511;10,2444315;0;;;;SmoothCondition
-2,099998474;18,89999962;5,174999815;38,07342944;-0,899999619;1,2131;37,25490189;79,0;103,0;1205,0;8,380000114;37,0;-1,1655;10,26485252;0;;;;SmoothCondition
-2,199996948;19,79999924;5,339999809;41,29260715;0,899999619;1,1941;29,41176605;79,0;102,0;1219,0;8,300000191;37,0;-1,1784;10,28751945;0;;;;SmoothCondition
-1,900001526;18,89999962;5,654999803;43,82488676;-0,899999619;1,201;7,450980663;79,0;103,0;1138,5;13,10999966;36,0;-1,279;10,32637978;0;;;;SmoothCondition
-1,299995422;18,0;5,954999803;45,77437841;-0,899999619;1,15;7,450980663;79,0;104,0;1002,0;7,690000057;36,0;-1,283;10,35700893;0;;;;SmoothCondition
-1,900001526;15,29999924;6,20999979;46,58735285;-2,700000763;1,2104;14,90196133;79,0;102,0;902,0;5,610000134;37,0;-1,3392;10,38533306;0;;;;SmoothCondition
-1,400001526;13,5;6,43499979;46,78298854;-1,799999237;1,2752;32,54901886;79,0;102,0;737,5;5,769999981;37,0;-1,3835;10,41502476;0;;;;SmoothCondition
-1,099998474;10,79999924;6,584999778;46,71892069;-2,700000763;1,3735;23,92156982;79,0;102,0;736,0;4,300000191;37,0;-1,4801;10,45450497;0;;;;SmoothCondition
-1,099998474;6,299999714;6,644999776;46,460819;-4,499999523;1,3494;30,19607925;79,0;102,0;762,5;4,269999981;38,0;-1,492;10,50982666;0;;;;SmoothCondition
-0,900001526;3,599999905;6,659999778;46,35396306;-2,699999809;1,355;62,35294342;79,0;102,0;690,5;4,860000134;38,0;-1,4991;10,54525089;0;;;;SmoothCondition
-0,699996948;5,399999619;6,749999772;45,62084448;1,799999714;1,356;34,11764908;79,0;102,0;838,5;4,860000134;38,0;-1,5218;10,54525089;0;;;;SmoothCondition
-0,599998474;7,199999809;6,869999768;44,8373869;1,800000191;1,3661;35,29411697;79,0;102,0;875,5;4,880000114;38,0;-1,5497;10,58714581;0;;;;SmoothCondition
-1,0;7,199999809;6,989999765;44,02464119;0,0;1,3835;38,82352829;79,0;102,0;1096,0;10,38000011;38,0;-1,6521;10,64040852;0;;;;SmoothCondition
-0,400001526;9,0;7,139999765;43,24209889;1,800000191;1,4008;3,529411793;79,0;104,0;951,0;12,47000027;37,0;-1,7221;10,6952343;0;;;;SmoothCondition
-0,5;9,0;7,289999765;42,41379388;0,0;1,4816;21,17647171;79,0;103,0;770,5;7,610000134;37,0;-1,7377;10,74281025;0;;;;SmoothCondition
-0,599998474;9,0;7,439999765;41,53972615;0,0;1,6349;29,41176605;79,0;102,0;770,5;5,130000114;37,0;-1,9306;10,78970051;0;;;;SmoothCondition
-0,199996948;6,299999714;7,529999761;40,82857366;-2,700000286;1,7504;29,80392265;79,0;102,0;852,0;4,940000057;37,0;-1,9517;10,85059261;0;;;;SmoothCondition
-0,400001526;0,899999976;7,499999764;41,17728549;-5,399999738;1,7702;28,62745094;79,0;102,0;752,0;4,489999771;38,0;-1,9692;10,85059261;0;;;;SmoothCondition
-0,400001526;0,0;7,439999765;41,86921765;-0,899999976;1,7198;29,41176605;79,0;102,0;754,5;4,21999979;38,0;-1,974;10,85059261;0;;;;SmoothCondition
-0,300003052;0,0;7,319999768;42,79179386;0,0;1,6742;29,80392265;79,0;102,0;752,0;4,159999847;38,0;-1,9725;10,85059261;0;;;;SmoothCondition
-0,5;0,0;7,199999772;43,68508194;0,0;1,73;29,01960754;79,0;102,0;748,5;4,110000134;38,0;-1,948;10,85059261;0;;;;SmoothCondition
0,099998474;0,0;7,094999776;44,53878527;0,0;1,7257;29,01960754;79,0;102,0;753,5;4,239999771;38,0;-1,9778;10,85059261;0;;;;SmoothCondition
-0,400001526;0,0;7,004999783;45,3350564;0,0;1,7266;28,23529434;79,0;102,0;749,5;4,190000057;38,0;-1,9593;10,85059261;0;;;;SmoothCondition
0,0;0,0;7,004999783;45,3350564;0,0;1,7146;28,62745094;79,0;102,0;750,0;4,329999924;38,0;-1,8667;10,85059261;0;;;;SmoothCondition
-0,300003052;0,0;7,004999783;45,3350564;0,0;1,7138;29,01960754;79,0;102,0;754,5;4,239999771;38,0;-1,7796;10,85059261;0;;;;SmoothCondition
-0,599998474;0,0;7,004999783;45,3350564;0,0;1,6214;43,52941132;79,0;102,0;696,0;4,630000114;38,0;-1,6337;10,85059261;0;;;;SmoothCondition
-0,399993896;0,0;7,004999783;45,3350564;0,0;1,5419;47,05882263;79,0;102,0;753,5;5,690000057;38,0;-1,5941;10,9045248;0;;;;SmoothCondition
-0,199996948;1,799999952;7,034999782;44,96163269;1,799999952;1,4575;28,23529434;79,0;102,0;767,0;4,380000114;38,0;-1,5002;10,96003246;0;;;;SmoothCondition
-0,099998474;2,699999809;7,079999779;44,43925138;0,899999857;1,5649;31,37254906;79,0;102,0;753,5;4,329999924;38,0;-1,5313;11,02260303;0;;;;SmoothCondition
0,099998474;0,0;7,079999779;44,43925138;-2,699999809;1,5385;29,80392265;79,0;102,0;753,5;4,21999979;38,0;-1,5197;11,02260303;0;;;;SmoothCondition
-0,699996948;0,0;7,079999779;44,43925138;0,0;1,5219;28,62745094;79,0;102,0;753,5;4,21999979;38,0;-1,5012;11,02260303;0;;;;SmoothCondition
-0,5;0,0;7,079999779;44,43925138;0,0;1,6093;28,62745094;79,0;102,0;753,0;4,21999979;39,0;-1,5892;11,02260303;0;;;;SmoothCondition
-0,699996948;0,0;7,079999779;44,43925138;0,0;1,6598;29,01960754;79,0;102,0;753,5;4,21999979;39,0;-1,6293;11,02260303;0;;;;SmoothCondition
-0,299995422;0,0;7,079999779;44,43925138;0,0;1,5653;68,23529816;79,0;102,0;699,5;4,079999924;39,0;-1,5435;11,02260303;0;;;;SmoothCondition
-0,400001526;1,799999952;7,109999778;44,06125141;1,799999952;1,4033;27,05882454;79,0;102,0;740,5;5,130000114;39,0;-1,4224;11,08390427;0;;;;SmoothCondition
-1,200004578;1,799999952;7,139999777;43,68142092;0,0;1,2563;59,60784531;79,0;102,0;729,5;4,159999847;39,0;-1,3187;11,14054012;0;;;;SmoothCondition
-2,200004578;3,599999905;7,199999775;43,02609892;1,799999952;1,0726;99,21569061;79,0;102,0;729,5;5,159999847;39,0;-1,2227;11,17729568;0;;;;SmoothCondition
-2,800003052;4,5;7,274999775;42,26529387;0,900000095;1,0712;43,13725662;79,0;102,0;1163,5;10,93999958;38,0;-1,2129;11,22010612;0;;;;SmoothCondition
-2,5;8,099999428;7,409999766;41,36125155;3,599999428;0,9689;43,92156982;79,0;102,0;1474,5;11,35999966;37,0;-1,1806;11,26098156;0;;;;SmoothCondition
-2,5;11,69999981;7,604999763;40,70387026;3,600000381;0,9543;5,490196228;79,0;103,0;1690,0;16,46999931;37,0;-1,1832;11,31489944;0;;;;SmoothCondition
-3,300003052;12,59999943;7,784999754;40,5226499;0,899999619;0,9691;27,05882454;79,0;105,0;769,0;6,159999847;37,0;-1,1774;11,35111237;0;;;;SmoothCondition
-2,5;13,5;7,949999756;40,75169235;0,900000572;0,9145;27,84313774;79,0;102,0;749,5;4,769999981;37,0;-1,1796;11,36560535;0;;;;SmoothCondition
-2,300003052;13,5;8,084999762;41,14502289;0,0;0,866;27,84313774;79,0;102,0;748,0;4,269999981;38,0;-1,1288;11,36874008;0;;;;SmoothCondition
-2,0;13,5;8,099999772;41,29626874;0,0;0,8376;8,627450943;79,0;102,0;798,0;6,21999979;38,0;-1,1335;11,402421;0;;;;SmoothCondition
-1,299995422;13,5;8,114999781;41,44705697;0,0;0,8619;71,37255096;79,0;102,0;902,5;6,659999847;38,0;-1,149;11,42689228;0;;;;SmoothCondition
0,400001526;45,89999771;27,53999921;147,9197199;0,0;1,049;78,4313736;79,0;107,0;881,5;10,77000046;40,0;-1,2317;16,35788918;1;;;;UnevenCondition
-0,599998474;46,79999924;27,6449992;151,3489484;0,900001526;0,685;79,60784149;79,0;114,0;1429,0;17,48999977;40,0;-0,8606;16,29229164;1;;;;UnevenCondition
